tweet_id,text,intent,historical_reply
549574,"@AppleSupport Not really, the phone is lagging &amp; wont connect to the Apple Watch that it was connected to before",app_crash_performance,"@247964 Are the notifications still disabled after the update for all apps? If not, does that seem to improve performance and the connection to your Apple Watch?"
1333696,@AppleSupport My charging section of my IPhone 6s isn’t working when charginging my charger wiggles around going on and off ?,battery,@266096 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
739122,@AppleSupport Yes. 11.0.2 it is too slow,app_crash_performance,"@296769 Send us a DM and let us know the country you're in, please. https://t.co/GDrqU22YpT"
827152,@AppleSupport Where I clearly am connected to the internet. Can you please help me https://t.co/oNuBUaTYxL,connectivity,@317030 We've got you covered. You'll want to connect to a Wi-Fi network or a computer with iTunes. Take a look: https://t.co/80YRnjDFDk
1455333,@AppleSupport Unfortunately not! With iTunes 12.7+ (removed App Store) you cannot see your purchased apps anymore...only the hidden ones.,media_music,@245856 Do you have Family Sharing set up? Join us in DM and we can look into this further with you. https://t.co/GDrqU22YpT
1436740,@AppleSupport Yes i have tried using my wifi and it dint work .,connectivity,@453537 Have you tried restarting following the steps here: https://t.co/OWRDHWSt4h Let us know in DM. https://t.co/GDrqU22YpT
261339,@AppleSupport I’m confused help me,general_support,@178226 We'd like to see how we can help. Can you tell us more about what you're looking to do?
1368983,@AppleSupport ios 11.0.3 vey bad battery issues drains and turns off when 8 percent left,battery,@184299  We're glad to help you with your battery issue. Let us know in DM which iPhone you are using. https://t.co/GDrqU22YpT
254091,@AppleSupport The newest version. macOS 10.13 - High Sierra,general_support,@176398 Thanks for providing that for us. Have you restarted your MacBook since this issue started?
538660,@AppleSupport my iPhone keeps restarting and asking me for Touch ID,device_hardware,@244887 We appreciate you reaching out to us about this. We released an update overnight that may resolve this for you. Follow these steps and let us know how it goes: https://t.co/osZOKKTalm
521348,@AppleSupport Hey my iphone x drops bluetooth connectivity in my car 4-5x per song. My iphone 5s never had a problem. Any help?,connectivity,@240359 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU2kzhr
417043,"Dear @AppleSupport - I love my podcasts, but iOS 11’s update is awful. Waaaay to many clicks and an unfriendly UI. Pleeeeeease fix!",ios_update,@214495 Have you updated to iOS 11.0.2? https://t.co/80YRnjDFDk  Let us know in DM. https://t.co/GDrqU22YpT
323034,@AppleSupport The WiFi always disconnected after lock screen and again go to settings to turn on WiFi.So annoying in low power mode.,connectivity,@192948 We'd like to look more into what you are seeing with your iPhone. Could you join us in DM to get started? https://t.co/GDrqU22YpT
43370,"why is my iphone (6s, recent update) showing symbols and stuff as i️ type when autocorrect is on? @AppleSupport",ios_update,"@125615 We're glad to help. To start, what version of iOS are you running? Find that in Settings &gt; General &gt; About."
361407,@201584 @AppleSupport I know like my phone has never been this  slow before and i have the 7. And my battery life is draining sooo fast,battery,@201583 Let's see what options are available. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT
2299853,"@AppleSupport Thanks for the suggestion, album no longer in my library at all. ITunes shows it as purchased but not able to access it to redownliad. No cloud icon for example https://t.co/3gU6gLjiIb",media_music,@667518 Send us a DM and we can take a closer look into this. https://t.co/GDrqU22YpT
511125,@AppleSupport help I got a green line on the left side of my iPhone X screen and restarting it doesn’t make it go away,device_hardware,@237474 We are happy to help. Let's continue in DM to have a closer look at these issues with you. https://t.co/GDrqU22YpT
629676,"@AppleSupport please help a man getting his Apple Music Library sorted... NO Katakana artist name please, it's a mess!!! #iTunes #Windows10 https://t.co/ygA5qDouUc",media_music,@269165 We are here for you and happy to help. What device are you using? Let us know and will continue from there to get this sorted out for you.
2454584,@AppleSupport did I just spend 600.00 on iPhone X for the Bluetooth to prevent Siri from working? wtf,connectivity,"@703148 We're glad you reached out. We can help with Bluetooth and Siri on your new iPhone. Send us a DM with the details, and we'll tackle both together there. https://t.co/GDrqU22YpT"
228458,"@AppleSupport I need to get my 6s repaired-it qualifies for the unexpected shutdown defect/recall. At a Apple retail store, do they just replace the battery or whole phone for a different one? Thanks! JZ",battery,@170455 We’re glad you reached out. If your iPhone is eligible for the program we will just replace the battery. Check out this link for more information: https://t.co/aPWqZMycUP Be sure to set up an appointment and back up your iPhone before visiting the Apple Store.
1112733,@AppleSupport Would I still be able to have a refund. I never went on iBook till now to start reading again?,purchase_billing,@382614 Let's help get you into the right hands. Please reach out to us via: https://t.co/SDIe7UiyJN and we can help take a closer look.
622708,@AppleSupport After unlocking some apps won’t rotate. Mostly iMessages,notifications_messages,@267800 Thanks for the detail. Could you let us know which iOS you have installed on which iPhone? You can determine the iOS at Settings &gt; General &gt; About. Would you mind also letting us know which country you are in? Our options are a little different around the globe.
162855,@AppleSupport I’m still seeing the 1+2+3= calculator error on 11.1.2. ?? Wasn’t this supposed to be patched already?,general_support,@153627 We'd like to hear more about what's going on. Please DM us about this and we'll continue there. https://t.co/GDrqU22YpT
570882,@AppleSupport what exactly does the Apple Pencil do? Does it only work on iPad Pro? Does it do everything @115890 ‘s Surface pen do?,device_hardware,"@254070 Yes, an Apple Pencil works only with the iPad Pro models. For more information, check out: https://t.co/sAZVgxA80U"
294938,"@AppleSupport 

#iOS11.0.2 is killing my batterylife....
Please enroll bugfix on this...  🙏🏽 

📱",battery,@186239 Let's help. Check out the suggestions shown here: https://t.co/bivpdfBNJ6 but keep us posted.
459557,@AppleSupport It’s closing out by itself and it’s a video call and I have the latest version of iOS 11,ios_update,@224174 Understood. Is this still happening after a restart? Restarting is great for intermittent issues. When did you first notice this?  Let us know the answer to those two questions in DM. https://t.co/GDrqU22YpT
863996,"@AppleSupport I have a problem with Home app. My accessories works when I'm at home but ""no response"" outside. Apple TV 4 and WiFi works.",connectivity,@325181 We can help point you in the right direction. Reach out to us here to get help with your Apple TV: https://t.co/IBIY3vMgPj
537658,"@AppleSupport Hi, my iphone keeps restarting every minute or so. What should I do? :(",device_hardware,@244632 Hi there. This isn't what we'd expect to happen and we'd like to help you get to the bottom of it. Which iPhone are you using? Which iOS is installed?
310589,"@AppleSupport It happens with the phone, but I notice it most when listening to music with Stitcher. I've had to reboot the phone a couple of times.",media_music,@190164 Which version of iOS 11 are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT
